0.000000 0.960884 0.009834 -0.000068
0.000005 0.960884 0.009834 -0.000071
0.000010 0.960884 0.009834 -0.000075
0.000015 0.960884 0.009834 -0.000079
0.000020 0.960884 0.009834 -0.000083
0.000025 0.960884 0.009835 -0.000087
0.000030 0.960883 0.009835 -0.000091
0.000035 0.960883 0.009835 -0.000095
0.000040 0.960883 0.009835 -0.000099
0.000045 0.960883 0.009835 -0.000103
0.000050 0.960883 0.009835 -0.000107
0.000055 0.960883 0.009835 -0.000110
0.000060 0.960883 0.009836 -0.000114
0.000065 0.960882 0.009836 -0.000118
0.000070 0.960882 0.009836 -0.000122
0.000075 0.960882 0.009836 -0.000126
0.000080 0.960882 0.009836 -0.000130
0.000085 0.960882 0.009837 -0.000134
0.000090 0.960882 0.009837 -0.000138
0.000095 0.960881 0.009837 -0.000142
0.000100 0.960881 0.009837 -0.000146
0.000105 0.960881 0.009837 -0.000149
0.000110 0.960881 0.009837 -0.000153
0.000115 0.960881 0.009838 -0.000157
0.000120 0.960881 0.009838 -0.000161
0.000125 0.960880 0.009838 -0.000165
0.000130 0.960880 0.009838 -0.000169
0.000135 0.960880 0.009838 -0.000173
0.000140 0.960880 0.009839 -0.000177
0.000145 0.960880 0.009839 -0.000181
0.000150 0.960879 0.009839 -0.000185
0.000155 0.960879 0.009839 -0.000188
0.000160 0.960879 0.009840 -0.000192
0.000165 0.960879 0.009840 -0.000196
0.000170 0.960879 0.009840 -0.000200
0.000175 0.960879 0.009840 -0.000204
0.000180 0.960878 0.009840 -0.000208
0.000185 0.960878 0.009841 -0.000212
0.000190 0.960878 0.009841 -0.000216
0.000195 0.960878 0.009841 -0.000220
0.000200 0.960878 0.009841 -0.000223
0.000205 0.960878 0.009842 -0.000227
0.000210 0.960877 0.009842 -0.000231
0.000215 0.960877 0.009842 -0.000235
0.000220 0.960877 0.009842 -0.000239
0.000225 0.960877 0.009843 -0.000243
0.000230 0.960877 0.009843 -0.000247
0.000235 0.960876 0.009843 -0.000251
0.000240 0.960876 0.009843 -0.000255
0.000245 0.960876 0.009844 -0.000259
0.000250 0.960876 0.009844 -0.000262
0.000255 0.960876 0.009844 -0.000266
0.000260 0.960875 0.009845 -0.000270
0.000265 0.960875 0.009845 -0.000274
0.000270 0.960875 0.009845 -0.000278
0.000275 0.960875 0.009845 -0.000282
0.000280 0.960875 0.009846 -0.000286
0.000285 0.960874 0.009846 -0.000290
0.000290 0.960874 0.009846 -0.000294
0.000295 0.960874 0.009847 -0.000298
0.000300 0.960874 0.009847 -0.000301
0.000305 0.960874 0.009847 -0.000305
0.000310 0.960873 0.009848 -0.000309
0.000315 0.960873 0.009848 -0.000313
0.000320 0.960873 0.009848 -0.000317
0.000325 0.960873 0.009848 -0.000321
0.000330 0.960873 0.009849 -0.000325
0.000335 0.960872 0.009849 -0.000329
0.000340 0.960872 0.009849 -0.000333
0.000345 0.960872 0.009850 -0.000336
0.000350 0.960872 0.009850 -0.000340
0.000355 0.960872 0.009850 -0.000344
0.000360 0.960871 0.009851 -0.000348
0.000365 0.960871 0.009851 -0.000352
0.000370 0.960871 0.009852 -0.000356
0.000375 0.960871 0.009852 -0.000360
0.000380 0.960871 0.009852 -0.000364
0.000385 0.960870 0.009853 -0.000368
0.000390 0.960870 0.009853 -0.000372
0.000395 0.960870 0.009853 -0.000375
0.000400 0.960870 0.009854 -0.000379
0.000405 0.960870 0.009854 -0.000383
0.000410 0.960869 0.009854 -0.000387
0.000415 0.960869 0.009855 -0.000391
0.000420 0.960869 0.009855 -0.000395
0.000425 0.960869 0.009856 -0.000399
0.000430 0.960868 0.009856 -0.000403
0.000435 0.960868 0.009856 -0.000407
0.000440 0.960868 0.009857 -0.000410
0.000445 0.960868 0.009857 -0.000414
0.000450 0.960868 0.009857 -0.000418
0.000455 0.960867 0.009858 -0.000422
0.000460 0.960867 0.009858 -0.000426
0.000465 0.960867 0.009859 -0.000430
0.000470 0.960867 0.009859 -0.000434
0.000475 0.960866 0.009860 -0.000438
0.000480 0.960866 0.009860 -0.000442
0.000485 0.960866 0.009860 -0.000445
0.000490 0.960866 0.009861 -0.000449
0.000495 0.960866 0.009861 -0.000453
0.000500 0.960865 0.009862 -0.000457
0.000505 0.960865 0.009862 -0.000461
0.000510 0.960865 0.009862 -0.000465
0.000515 0.960865 0.009863 -0.000469
0.000520 0.960864 0.009863 -0.000473
0.000525 0.960864 0.009864 -0.000477
0.000530 0.960864 0.009864 -0.000481
0.000535 0.960864 0.009865 -0.000484
0.000540 0.960863 0.009865 -0.000488
0.000545 0.960863 0.009866 -0.000492
0.000550 0.960863 0.009866 -0.000496
0.000555 0.960863 0.009866 -0.000500
0.000560 0.960863 0.009867 -0.000504
0.000565 0.960862 0.009867 -0.000508
0.000570 0.960862 0.009868 -0.000512
0.000575 0.960862 0.009868 -0.000516
0.000580 0.960862 0.009869 -0.000519
0.000585 0.960861 0.009869 -0.000523
0.000590 0.960861 0.009870 -0.000527
0.000595 0.960861 0.009870 -0.000531
0.000600 0.960861 0.009871 -0.000535
0.000605 0.960860 0.009871 -0.000539
0.000610 0.960860 0.009872 -0.000543
0.000615 0.960860 0.009872 -0.000547
0.000620 0.960860 0.009873 -0.000551
0.000625 0.960859 0.009873 -0.000554
0.000630 0.960859 0.009874 -0.000558
0.000635 0.960859 0.009874 -0.000562
0.000640 0.960859 0.009875 -0.000566
0.000645 0.960858 0.009875 -0.000570
0.000650 0.960858 0.009876 -0.000574
0.000655 0.960858 0.009876 -0.000578
0.000660 0.960858 0.009877 -0.000582
0.000665 0.960857 0.009877 -0.000586
0.000670 0.960857 0.009878 -0.000589
0.000675 0.960857 0.009878 -0.000593
0.000680 0.960857 0.009879 -0.000597
0.000685 0.960856 0.009879 -0.000601
0.000690 0.960856 0.009880 -0.000605
0.000695 0.960856 0.009881 -0.000609
0.000700 0.960855 0.009881 -0.000613
0.000705 0.960855 0.009882 -0.000617
0.000710 0.960855 0.009882 -0.000621
0.000715 0.960855 0.009883 -0.000624
0.000720 0.960854 0.009883 -0.000628
0.000725 0.960854 0.009884 -0.000632
0.000730 0.960854 0.009884 -0.000636
0.000735 0.960854 0.009885 -0.000640
0.000740 0.960853 0.009886 -0.000644
0.000745 0.960853 0.009886 -0.000648
0.000750 0.960853 0.009887 -0.000652
0.000755 0.960853 0.009887 -0.000656
0.000760 0.960852 0.009888 -0.000660
0.000765 0.960852 0.009888 -0.000663
0.000770 0.960852 0.009889 -0.000667
0.000775 0.960851 0.009890 -0.000671
0.000780 0.960851 0.009890 -0.000675
0.000785 0.960851 0.009891 -0.000679
0.000790 0.960851 0.009891 -0.000683
0.000795 0.960850 0.009892 -0.000687
0.000800 0.960850 0.009893 -0.000691
0.000805 0.960850 0.009893 -0.000695
0.000810 0.960850 0.009894 -0.000698
0.000815 0.960849 0.009894 -0.000702
0.000820 0.960849 0.009895 -0.000706
0.000825 0.960849 0.009896 -0.000710
0.000830 0.960848 0.009896 -0.000714
0.000835 0.960848 0.009897 -0.000718
0.000840 0.960848 0.009898 -0.000722
0.000845 0.960848 0.009898 -0.000726
0.000850 0.960847 0.009899 -0.000729
0.000855 0.960847 0.009900 -0.000733
0.000860 0.960847 0.009900 -0.000737
0.000865 0.960846 0.009901 -0.000741
0.000870 0.960846 0.009901 -0.000745
0.000875 0.960846 0.009902 -0.000749
0.000880 0.960846 0.009903 -0.000753
0.000885 0.960845 0.009903 -0.000757
0.000890 0.960845 0.009904 -0.000761
0.000895 0.960845 0.009905 -0.000764
0.000900 0.960844 0.009905 -0.000768
0.000905 0.960844 0.009906 -0.000772
0.000910 0.960844 0.009907 -0.000776
0.000915 0.960843 0.009907 -0.000780
0.000920 0.960843 0.009908 -0.000784
0.000925 0.960843 0.009909 -0.000788
0.000930 0.960843 0.009909 -0.000792
0.000935 0.960842 0.009910 -0.000796
0.000940 0.960842 0.009911 -0.000799
0.000945 0.960842 0.009912 -0.000803
0.000950 0.960841 0.009912 -0.000807
0.000955 0.960841 0.009913 -0.000811
0.000960 0.960841 0.009914 -0.000815
0.000965 0.960840 0.009914 -0.000819
0.000970 0.960840 0.009915 -0.000823
0.000975 0.960840 0.009916 -0.000827
0.000980 0.960840 0.009916 -0.000831
0.000985 0.960839 0.009917 -0.000834
0.000990 0.960839 0.009918 -0.000838
0.000995 0.960839 0.009919 -0.000842
0.001000 0.960838 0.009919 -0.000846
0.001005 0.960838 0.009920 -0.000850
0.001010 0.960838 0.009921 -0.000854
0.001015 0.960837 0.009922 -0.000858
0.001020 0.960837 0.009922 -0.000862
0.001025 0.960837 0.009923 -0.000866
0.001030 0.960836 0.009924 -0.000869
0.001035 0.960836 0.009924 -0.000873
0.001040 0.960836 0.009925 -0.000877
0.001045 0.960836 0.009926 -0.000881
0.001050 0.960835 0.009927 -0.000885
0.001055 0.960835 0.009928 -0.000889
0.001060 0.960835 0.009928 -0.000893
0.001065 0.960834 0.009929 -0.000897
0.001070 0.960834 0.009930 -0.000900
0.001075 0.960834 0.009931 -0.000904
0.001080 0.960833 0.009931 -0.000908
0.001085 0.960833 0.009932 -0.000912
0.001090 0.960833 0.009933 -0.000916
0.001095 0.960832 0.009934 -0.000920
0.001100 0.960832 0.009934 -0.000924
0.001105 0.960832 0.009935 -0.000928
0.001110 0.960831 0.009936 -0.000932
0.001115 0.960831 0.009937 -0.000935
0.001120 0.960831 0.009938 -0.000939
0.001125 0.960830 0.009938 -0.000943
0.001130 0.960830 0.009939 -0.000947
0.001135 0.960830 0.009940 -0.000951
0.001140 0.960829 0.009941 -0.000955
0.001145 0.960829 0.009942 -0.000959
0.001150 0.960829 0.009942 -0.000963
0.001155 0.960828 0.009943 -0.000967
0.001160 0.960828 0.009944 -0.000970
0.001165 0.960828 0.009945 -0.000974
0.001170 0.960827 0.009946 -0.000978
0.001175 0.960827 0.009947 -0.000982
0.001180 0.960827 0.009947 -0.000986
0.001185 0.960826 0.009948 -0.000990
0.001190 0.960826 0.009949 -0.000994
0.001195 0.960826 0.009950 -0.000998
0.001200 0.960825 0.009951 -0.001001
0.001205 0.960825 0.009952 -0.001005
0.001210 0.960825 0.009953 -0.001009
0.001215 0.960824 0.009953 -0.001013
0.001220 0.960824 0.009954 -0.001017
0.001225 0.960824 0.009955 -0.001021
0.001230 0.960823 0.009956 -0.001025
0.001235 0.960823 0.009957 -0.001029
0.001240 0.960823 0.009958 -0.001033
0.001245 0.960822 0.009959 -0.001036
0.001250 0.960822 0.009959 -0.001040
0.001255 0.960822 0.009960 -0.001044
0.001260 0.960821 0.009961 -0.001048
0.001265 0.960821 0.009962 -0.001052
0.001270 0.960821 0.009963 -0.001056
0.001275 0.960820 0.009964 -0.001060
0.001280 0.960820 0.009965 -0.001064
0.001285 0.960819 0.009966 -0.001067
0.001290 0.960819 0.009967 -0.001071
0.001295 0.960819 0.009967 -0.001075
0.001300 0.960818 0.009968 -0.001079
0.001305 0.960818 0.009969 -0.001083
0.001310 0.960818 0.009970 -0.001087
0.001315 0.960817 0.009971 -0.001091
0.001320 0.960817 0.009972 -0.001095
0.001325 0.960817 0.009973 -0.001098
0.001330 0.960816 0.009974 -0.001102
0.001335 0.960816 0.009975 -0.001106
0.001340 0.960816 0.009976 -0.001110
0.001345 0.960815 0.009977 -0.001114
0.001350 0.960815 0.009978 -0.001118
0.001355 0.960814 0.009979 -0.001122
0.001360 0.960814 0.009979 -0.001126
0.001365 0.960814 0.009980 -0.001130
0.001370 0.960813 0.009981 -0.001133
0.001375 0.960813 0.009982 -0.001137
0.001380 0.960813 0.009983 -0.001141
0.001385 0.960812 0.009984 -0.001145
0.001390 0.960812 0.009985 -0.001149
0.001395 0.960811 0.009986 -0.001153
0.001400 0.960811 0.009987 -0.001157
0.001405 0.960811 0.009988 -0.001161
0.001410 0.960810 0.009989 -0.001164
0.001415 0.960810 0.009990 -0.001168
0.001420 0.960810 0.009991 -0.001172
0.001425 0.960809 0.009992 -0.001176
0.001430 0.960809 0.009993 -0.001180
0.001435 0.960808 0.009994 -0.001184
0.001440 0.960808 0.009995 -0.001188
0.001445 0.960808 0.009996 -0.001192
0.001450 0.960807 0.009997 -0.001195
0.001455 0.960807 0.009998 -0.001199
0.001460 0.960807 0.009999 -0.001203
0.001465 0.960806 0.010000 -0.001207
0.001470 0.960806 0.010001 -0.001211
0.001475 0.960805 0.010002 -0.001215
0.001480 0.960805 0.010003 -0.001219
0.001485 0.960805 0.010004 -0.001223
0.001490 0.960804 0.010005 -0.001226
0.001495 0.960804 0.010006 -0.001230
0.001500 0.960803 0.010007 -0.001234
0.001505 0.960803 0.010008 -0.001238
0.001510 0.960803 0.010009 -0.001242
0.001515 0.960802 0.010010 -0.001246
0.001520 0.960802 0.010011 -0.001250
0.001525 0.960802 0.010012 -0.001254
0.001530 0.960801 0.010013 -0.001257
0.001535 0.960801 0.010014 -0.001261
0.001540 0.960800 0.010015 -0.001265
0.001545 0.960800 0.010016 -0.001269
0.001550 0.960800 0.010017 -0.001273
0.001555 0.960799 0.010019 -0.001277
0.001560 0.960799 0.010020 -0.001281
0.001565 0.960798 0.010021 -0.001285
0.001570 0.960798 0.010022 -0.001289
0.001575 0.960798 0.010023 -0.001292
0.001580 0.960797 0.010024 -0.001296
0.001585 0.960797 0.010025 -0.001300
0.001590 0.960796 0.010026 -0.001304
0.001595 0.960796 0.010027 -0.001308
0.001600 0.960796 0.010028 -0.001312
0.001605 0.960795 0.010029 -0.001316
0.001610 0.960795 0.010030 -0.001320
0.001615 0.960794 0.010031 -0.001323
0.001620 0.960794 0.010033 -0.001327
0.001625 0.960794 0.010034 -0.001331
0.001630 0.960793 0.010035 -0.001335
0.001635 0.960793 0.010036 -0.001339
0.001640 0.960792 0.010037 -0.001343
0.001645 0.960792 0.010038 -0.001347
0.001650 0.960791 0.010039 -0.001351
0.001655 0.960791 0.010040 -0.001354
0.001660 0.960791 0.010041 -0.001358
0.001665 0.960790 0.010043 -0.001362
0.001670 0.960790 0.010044 -0.001366
0.001675 0.960789 0.010045 -0.001370
0.001680 0.960789 0.010046 -0.001374
0.001685 0.960789 0.010047 -0.001378
0.001690 0.960788 0.010048 -0.001382
0.001695 0.960788 0.010049 -0.001385
0.001700 0.960787 0.010051 -0.001389
0.001705 0.960787 0.010052 -0.001393
0.001710 0.960787 0.010053 -0.001397
0.001715 0.960786 0.010054 -0.001401
0.001720 0.960786 0.010055 -0.001405
0.001725 0.960785 0.010056 -0.001409
0.001730 0.960785 0.010057 -0.001413
0.001735 0.960784 0.010059 -0.001416
0.001740 0.960784 0.010060 -0.001420
0.001745 0.960784 0.010061 -0.001424
0.001750 0.960783 0.010062 -0.001428
0.001755 0.960783 0.010063 -0.001432
0.001760 0.960782 0.010064 -0.001436
0.001765 0.960782 0.010066 -0.001440
0.001770 0.960781 0.010067 -0.001443
0.001775 0.960781 0.010068 -0.001447
0.001780 0.960781 0.010069 -0.001451
0.001785 0.960780 0.010070 -0.001455
0.001790 0.960780 0.010072 -0.001459
0.001795 0.960779 0.010073 -0.001463
0.001800 0.960779 0.010074 -0.001467
0.001805 0.960778 0.010075 -0.001471
0.001810 0.960778 0.010076 -0.001474
0.001815 0.960777 0.010078 -0.001478
0.001820 0.960777 0.010079 -0.001482
0.001825 0.960777 0.010080 -0.001486
0.001830 0.960776 0.010081 -0.001490
0.001835 0.960776 0.010083 -0.001494
0.001840 0.960775 0.010084 -0.001498
0.001845 0.960775 0.010085 -0.001502
0.001850 0.960774 0.010086 -0.001505
0.001855 0.960774 0.010087 -0.001509
0.001860 0.960774 0.010089 -0.001513
0.001865 0.960773 0.010090 -0.001517
0.001870 0.960773 0.010091 -0.001521
0.001875 0.960772 0.010092 -0.001525
0.001880 0.960772 0.010094 -0.001529
0.001885 0.960771 0.010095 -0.001533
0.001890 0.960771 0.010096 -0.001536
0.001895 0.960770 0.010098 -0.001540
0.001900 0.960770 0.010099 -0.001544
0.001905 0.960769 0.010100 -0.001548
0.001910 0.960769 0.010101 -0.001552
0.001915 0.960769 0.010103 -0.001556
0.001920 0.960768 0.010104 -0.001560
0.001925 0.960768 0.010105 -0.001563
0.001930 0.960767 0.010106 -0.001567
0.001935 0.960767 0.010108 -0.001571
0.001940 0.960766 0.010109 -0.001575
0.001945 0.960766 0.010110 -0.001579
0.001950 0.960765 0.010112 -0.001583
0.001955 0.960765 0.010113 -0.001587
0.001960 0.960764 0.010114 -0.001591
0.001965 0.960764 0.010115 -0.001594
0.001970 0.960764 0.010117 -0.001598
0.001975 0.960763 0.010118 -0.001602
0.001980 0.960763 0.010119 -0.001606
0.001985 0.960762 0.010121 -0.001610
0.001990 0.960762 0.010122 -0.001614
0.001995 0.960761 0.010123 -0.001618
0.002000 0.960761 0.010125 -0.001622
0.002005 0.960760 0.010126 -0.001625
0.002010 0.960760 0.010127 -0.001629
0.002015 0.960759 0.010129 -0.001633
0.002020 0.960759 0.010130 -0.001637
0.002025 0.960758 0.010131 -0.001641
0.002030 0.960758 0.010133 -0.001645
0.002035 0.960757 0.010134 -0.001649
0.002040 0.960757 0.010135 -0.001652
0.002045 0.960757 0.010137 -0.001656
0.002050 0.960756 0.010138 -0.001660
0.002055 0.960756 0.010139 -0.001664
0.002060 0.960755 0.010141 -0.001668
0.002065 0.960755 0.010142 -0.001672
0.002070 0.960754 0.010144 -0.001676
0.002075 0.960754 0.010145 -0.001680
0.002080 0.960753 0.010146 -0.001683
0.002085 0.960753 0.010148 -0.001687
0.002090 0.960752 0.010149 -0.001691
0.002095 0.960752 0.010150 -0.001695
0.002100 0.960751 0.010152 -0.001699
0.002105 0.960751 0.010153 -0.001703
0.002110 0.960750 0.010155 -0.001707
0.002115 0.960750 0.010156 -0.001710
0.002120 0.960749 0.010157 -0.001714
0.002125 0.960749 0.010159 -0.001718
0.002130 0.960748 0.010160 -0.001722
0.002135 0.960748 0.010162 -0.001726
0.002140 0.960747 0.010163 -0.001730
0.002145 0.960747 0.010164 -0.001734
0.002150 0.960746 0.010166 -0.001738
0.002155 0.960746 0.010167 -0.001741
0.002160 0.960745 0.010169 -0.001745
0.002165 0.960745 0.010170 -0.001749
0.002170 0.960744 0.010171 -0.001753
0.002175 0.960744 0.010173 -0.001757
0.002180 0.960743 0.010174 -0.001761
0.002185 0.960743 0.010176 -0.001765
0.002190 0.960742 0.010177 -0.001768
0.002195 0.960742 0.010179 -0.001772
0.002200 0.960741 0.010180 -0.001776
0.002205 0.960741 0.010182 -0.001780
0.002210 0.960740 0.010183 -0.001784
0.002215 0.960740 0.010184 -0.001788
0.002220 0.960739 0.010186 -0.001792
0.002225 0.960739 0.010187 -0.001796
0.002230 0.960738 0.010189 -0.001799
0.002235 0.960738 0.010190 -0.001803
0.002240 0.960737 0.010192 -0.001807
0.002245 0.960737 0.010193 -0.001811
0.002250 0.960736 0.010195 -0.001815
0.002255 0.960736 0.010196 -0.001819
0.002260 0.960735 0.010198 -0.001823
0.002265 0.960735 0.010199 -0.001826
0.002270 0.960734 0.010201 -0.001830
0.002275 0.960734 0.010202 -0.001834
0.002280 0.960733 0.010204 -0.001838
0.002285 0.960733 0.010205 -0.001842
0.002290 0.960732 0.010207 -0.001846
0.002295 0.960732 0.010208 -0.001850
0.002300 0.960731 0.010210 -0.001853
0.002305 0.960731 0.010211 -0.001857
0.002310 0.960730 0.010213 -0.001861
0.002315 0.960730 0.010214 -0.001865
0.002320 0.960729 0.010216 -0.001869
0.002325 0.960729 0.010217 -0.001873
0.002330 0.960728 0.010219 -0.001877
0.002335 0.960728 0.010220 -0.001881
0.002340 0.960727 0.010222 -0.001884
0.002345 0.960727 0.010223 -0.001888
0.002350 0.960726 0.010225 -0.001892
0.002355 0.960726 0.010226 -0.001896
0.002360 0.960725 0.010228 -0.001900
0.002365 0.960725 0.010229 -0.001904
0.002370 0.960724 0.010231 -0.001908
0.002375 0.960724 0.010233 -0.001911
0.002380 0.960723 0.010234 -0.001915
0.002385 0.960722 0.010236 -0.001919
0.002390 0.960722 0.010237 -0.001923
0.002395 0.960721 0.010239 -0.001927
0.002400 0.960721 0.010240 -0.001931
0.002405 0.960720 0.010242 -0.001935
0.002410 0.960720 0.010243 -0.001938
0.002415 0.960719 0.010245 -0.001942
0.002420 0.960719 0.010247 -0.001946
0.002425 0.960718 0.010248 -0.001950
0.002430 0.960718 0.010250 -0.001954
0.002435 0.960717 0.010251 -0.001958
0.002440 0.960717 0.010253 -0.001962
0.002445 0.960716 0.010255 -0.001965
0.002450 0.960716 0.010256 -0.001969
0.002455 0.960715 0.010258 -0.001973
0.002460 0.960714 0.010259 -0.001977
0.002465 0.960714 0.010261 -0.001981
